station,date,nhrh_pred_lwmwet_1_tot
AHTI4,2024-06-01,0
OSTI4,2024-06-02,960
AHTI4,2024-06-02,0
BNKI4,2024-06-02,1200
GVNI4,2024-06-02,0
BNKI4,2024-06-03,1320
AHTI4,2024-06-03,0
OSTI4,2024-06-03,900
GVNI4,2024-06-03,0
AHTI4,2024-06-04,0
GVNI4,2024-06-04,0
OSTI4,2024-06-04,960
BNKI4,2024-06-04,1440
GVNI4,2024-06-05,0
BNKI4,2024-06-05,840
OSTI4,2024-06-05,720
AHTI4,2024-06-05,0
GVNI4,2024-06-06,0
OSTI4,2024-06-06,540
AHTI4,2024-06-06,0
BNKI4,2024-06-06,720
GVNI4,2024-06-07,0
BNKI4,2024-06-07,120
OSTI4,2024-06-07,0
AHTI4,2024-06-07,0
AHTI4,2024-06-08,0
OSTI4,2024-06-08,540
GVNI4,2024-06-08,0
BNKI4,2024-06-08,1020
AHTI4,2024-06-09,0
OSTI4,2024-06-09,660
GVNI4,2024-06-09,0
BNKI4,2024-06-09,660
GVNI4,2024-06-10,0
BNKI4,2024-06-10,120
OSTI4,2024-06-10,240
AHTI4,2024-06-10,0
GVNI4,2024-06-11,0
BNKI4,2024-06-11,420
OSTI4,2024-06-11,0
AHTI4,2024-06-11,0
GVNI4,2024-06-12,0
BNKI4,2024-06-12,600
OSTI4,2024-06-12,480
AHTI4,2024-06-12,0
AHTI4,2024-06-13,0
BNKI4,2024-06-13,840
OSTI4,2024-06-13,60
GVNI4,2024-06-13,0
AHTI4,2024-06-14,0
OSTI4,2024-06-14,480
BNKI4,2024-06-14,480
GVNI4,2024-06-14,0
AHTI4,2024-06-15,0
OSTI4,2024-06-15,480
GVNI4,2024-06-15,0
BNKI4,2024-06-15,180
GVNI4,2024-06-16,0
AHTI4,2024-06-16,0
OSTI4,2024-06-16,540
BNKI4,2024-06-16,600
AHTI4,2024-06-17,0
OSTI4,2024-06-17,540
BNKI4,2024-06-17,720
GVNI4,2024-06-17,0
OSTI4,2024-06-18,720
BNKI4,2024-06-18,600
GVNI4,2024-06-18,0
AHTI4,2024-06-18,0
BNKI4,2024-06-19,1080
OSTI4,2024-06-19,1080
AHTI4,2024-06-19,0
GVNI4,2024-06-19,0
BNKI4,2024-06-20,1380
OSTI4,2024-06-20,1380
GVNI4,2024-06-20,0
AHTI4,2024-06-20,0
OSTI4,2024-06-21,1020
BNKI4,2024-06-21,1020
AHTI4,2024-06-21,0
GVNI4,2024-06-21,0
AHTI4,2024-06-22,0
BNKI4,2024-06-22,1320
GVNI4,2024-06-22,0
OSTI4,2024-06-22,660
AHTI4,2024-06-23,0
GVNI4,2024-06-23,0
OSTI4,2024-06-23,960
BNKI4,2024-06-23,1020
BNKI4,2024-06-24,840
GVNI4,2024-06-24,0
AHTI4,2024-06-24,0
OSTI4,2024-06-24,840
AHTI4,2024-06-25,0
OSTI4,2024-06-25,720
BNKI4,2024-06-25,600
GVNI4,2024-06-25,0
AHTI4,2024-06-26,0
GVNI4,2024-06-26,0
OSTI4,2024-06-26,900
BNKI4,2024-06-26,540
OSTI4,2024-06-27,540
GVNI4,2024-06-27,0
AHTI4,2024-06-27,0
BNKI4,2024-06-27,420
AHTI4,2024-06-28,0
GVNI4,2024-06-28,0
OSTI4,2024-06-28,1200
BNKI4,2024-06-28,900
GVNI4,2024-06-29,0
BNKI4,2024-06-29,960
OSTI4,2024-06-29,1020
AHTI4,2024-06-29,0
BNKI4,2024-06-30,720
GVNI4,2024-06-30,0
OSTI4,2024-06-30,720
AHTI4,2024-06-30,0
BNKI4,2024-07-01,540
OSTI4,2024-07-01,600
AHTI4,2024-07-01,0
GVNI4,2024-07-01,0
AHTI4,2024-07-02,0
GVNI4,2024-07-02,0
BNKI4,2024-07-02,840
OSTI4,2024-07-02,840
AHTI4,2024-07-03,0
GVNI4,2024-07-03,0
BNKI4,2024-07-03,1020
OSTI4,2024-07-03,1020
AHTI4,2024-07-04,0
BNKI4,2024-07-04,1140
OSTI4,2024-07-04,1260
GVNI4,2024-07-04,0
OSTI4,2024-07-05,1260
BNKI4,2024-07-05,1200
AHTI4,2024-07-05,0
GVNI4,2024-07-05,0
GVNI4,2024-07-06,0
OSTI4,2024-07-06,900
AHTI4,2024-07-06,0
BNKI4,2024-07-06,960
AHTI4,2024-07-07,0
OSTI4,2024-07-07,1320
BNKI4,2024-07-07,1020
GVNI4,2024-07-07,0
GVNI4,2024-07-08,0
OSTI4,2024-07-08,1260
BNKI4,2024-07-08,1140
AHTI4,2024-07-08,0
GVNI4,2024-07-09,0
AHTI4,2024-07-09,0
OSTI4,2024-07-09,1320
BNKI4,2024-07-09,900
OSTI4,2024-07-10,1320
AHTI4,2024-07-10,0
GVNI4,2024-07-10,0
BNKI4,2024-07-10,1080
BNKI4,2024-07-11,1020
OSTI4,2024-07-11,1080
AHTI4,2024-07-11,0
GVNI4,2024-07-11,0
BNKI4,2024-07-12,900
OSTI4,2024-07-12,960
AHTI4,2024-07-12,0
GVNI4,2024-07-12,0
BNKI4,2024-07-13,900
OSTI4,2024-07-13,1020
GVNI4,2024-07-13,0
AHTI4,2024-07-13,0
OSTI4,2024-07-14,780
GVNI4,2024-07-14,0
BNKI4,2024-07-14,1200
AHTI4,2024-07-14,0
BNKI4,2024-07-15,1440
AHTI4,2024-07-15,0
GVNI4,2024-07-15,0
OSTI4,2024-07-15,1080
BNKI4,2024-07-16,1140
GVNI4,2024-07-16,0
AHTI4,2024-07-16,0
OSTI4,2024-07-16,1440
BNKI4,2024-07-17,840
OSTI4,2024-07-17,900
GVNI4,2024-07-17,0
AHTI4,2024-07-17,0
BNKI4,2024-07-18,420
AHTI4,2024-07-18,0
GVNI4,2024-07-18,0
OSTI4,2024-07-18,660
GVNI4,2024-07-19,0
AHTI4,2024-07-19,0
OSTI4,2024-07-19,720
BNKI4,2024-07-19,780
AHTI4,2024-07-20,0
OSTI4,2024-07-20,1320
GVNI4,2024-07-20,0
BNKI4,2024-07-20,780
AHTI4,2024-07-21,0
GVNI4,2024-07-21,0
OSTI4,2024-07-21,1080
BNKI4,2024-07-21,1140
BNKI4,2024-07-22,1320
GVNI4,2024-07-22,0
AHTI4,2024-07-22,0
OSTI4,2024-07-22,1080
BNKI4,2024-07-23,1440
AHTI4,2024-07-23,0
OSTI4,2024-07-23,960
GVNI4,2024-07-23,0
OSTI4,2024-07-24,1320
BNKI4,2024-07-24,1320
AHTI4,2024-07-24,0
GVNI4,2024-07-24,0
GVNI4,2024-07-25,0
OSTI4,2024-07-25,1440
BNKI4,2024-07-25,1020
AHTI4,2024-07-25,0
GVNI4,2024-07-26,0
BNKI4,2024-07-26,780
AHTI4,2024-07-26,0
OSTI4,2024-07-26,1440
AHTI4,2024-07-27,0
OSTI4,2024-07-27,1200
GVNI4,2024-07-27,0
BNKI4,2024-07-27,1080
BNKI4,2024-07-28,1380
GVNI4,2024-07-28,0
AHTI4,2024-07-28,0
OSTI4,2024-07-28,1080
GVNI4,2024-07-29,0
AHTI4,2024-07-29,0
OSTI4,2024-07-29,1140
BNKI4,2024-07-29,1320
AHTI4,2024-07-30,0
GVNI4,2024-07-30,0
BNKI4,2024-07-30,1440
OSTI4,2024-07-30,1440
GVNI4,2024-07-31,0
OSTI4,2024-07-31,1440
BNKI4,2024-07-31,1080
AHTI4,2024-07-31,0
AHTI4,2024-08-01,0
GVNI4,2024-08-01,0
BNKI4,2024-08-01,1320
OSTI4,2024-08-01,1380
OSTI4,2024-08-02,1140
GVNI4,2024-08-02,0
BNKI4,2024-08-02,1020
AHTI4,2024-08-02,0
AHTI4,2024-08-03,0
BNKI4,2024-08-03,900
GVNI4,2024-08-03,0
OSTI4,2024-08-03,900
AHTI4,2024-08-04,0
GVNI4,2024-08-04,0
BNKI4,2024-08-04,1020
OSTI4,2024-08-04,960
GVNI4,2024-08-05,0
OSTI4,2024-08-05,900
BNKI4,2024-08-05,960
AHTI4,2024-08-05,0
GVNI4,2024-08-06,0
OSTI4,2024-08-06,1200
BNKI4,2024-08-06,1260
AHTI4,2024-08-06,0
OSTI4,2024-08-07,1020
BNKI4,2024-08-07,780
GVNI4,2024-08-07,0
AHTI4,2024-08-07,0
AHTI4,2024-08-08,0
OSTI4,2024-08-08,1140
BNKI4,2024-08-08,1200
GVNI4,2024-08-08,0
AHTI4,2024-08-09,0
BNKI4,2024-08-09,720
OSTI4,2024-08-09,900
GVNI4,2024-08-09,0
BNKI4,2024-08-10,780
OSTI4,2024-08-10,780
AHTI4,2024-08-10,0
GVNI4,2024-08-10,0
OSTI4,2024-08-11,720
AHTI4,2024-08-11,0
BNKI4,2024-08-11,780
GVNI4,2024-08-11,0
OSTI4,2024-08-12,1260
AHTI4,2024-08-12,0
BNKI4,2024-08-12,840
GVNI4,2024-08-12,0
OSTI4,2024-08-13,1440
BNKI4,2024-08-13,900
GVNI4,2024-08-13,0
AHTI4,2024-08-13,0
BNKI4,2024-08-14,960
OSTI4,2024-08-14,1440
GVNI4,2024-08-14,0
AHTI4,2024-08-14,0
AHTI4,2024-08-15,0
GVNI4,2024-08-15,0
BNKI4,2024-08-15,1440
OSTI4,2024-08-15,1440
BNKI4,2024-08-16,1320
AHTI4,2024-08-16,0
OSTI4,2024-08-16,1080
GVNI4,2024-08-16,0
BNKI4,2024-08-17,1260
GVNI4,2024-08-17,0
AHTI4,2024-08-17,0
OSTI4,2024-08-17,1380
OSTI4,2024-08-18,1080
BNKI4,2024-08-18,1020
AHTI4,2024-08-18,0
GVNI4,2024-08-18,0
GVNI4,2024-08-19,0
OSTI4,2024-08-19,960
BNKI4,2024-08-19,960
AHTI4,2024-08-19,0
BNKI4,2024-08-20,960
OSTI4,2024-08-20,960
AHTI4,2024-08-20,0
GVNI4,2024-08-20,0
OSTI4,2024-08-21,1020
GVNI4,2024-08-21,0
BNKI4,2024-08-21,960
AHTI4,2024-08-21,0
OSTI4,2024-08-22,840
GVNI4,2024-08-22,0
AHTI4,2024-08-22,0
BNKI4,2024-08-22,720
OSTI4,2024-08-23,840
AHTI4,2024-08-23,0
GVNI4,2024-08-23,0
BNKI4,2024-08-23,720
GVNI4,2024-08-24,0
AHTI4,2024-08-24,0
BNKI4,2024-08-24,900
OSTI4,2024-08-24,1260
AHTI4,2024-08-25,0
OSTI4,2024-08-25,1080
GVNI4,2024-08-25,0
BNKI4,2024-08-25,1140
BNKI4,2024-08-26,1080
AHTI4,2024-08-26,0
GVNI4,2024-08-26,0
OSTI4,2024-08-26,960
OSTI4,2024-08-27,900
GVNI4,2024-08-27,0
AHTI4,2024-08-27,0
BNKI4,2024-08-27,1200
AHTI4,2024-08-28,0
BNKI4,2024-08-28,1080
OSTI4,2024-08-28,1020
GVNI4,2024-08-28,0
BNKI4,2024-08-29,1080
OSTI4,2024-08-29,1020
AHTI4,2024-08-29,0
GVNI4,2024-08-29,0
GVNI4,2024-08-30,0
BNKI4,2024-08-30,1020
OSTI4,2024-08-30,1140
AHTI4,2024-08-30,0
BNKI4,2024-08-31,780
OSTI4,2024-08-31,900
AHTI4,2024-08-31,0
GVNI4,2024-08-31,0
OSTI4,2024-09-01,780
AHTI4,2024-09-01,0
BNKI4,2024-09-01,840
GVNI4,2024-09-01,0
OSTI4,2024-09-02,720
BNKI4,2024-09-02,480
AHTI4,2024-09-02,0
GVNI4,2024-09-02,0
BNKI4,2024-09-03,780
GVNI4,2024-09-03,0
OSTI4,2024-09-03,720
AHTI4,2024-09-03,0
BNKI4,2024-09-04,360
GVNI4,2024-09-04,0
OSTI4,2024-09-04,720
AHTI4,2024-09-04,0
BNKI4,2024-09-05,1260
GVNI4,2024-09-05,0
AHTI4,2024-09-05,0
OSTI4,2024-09-05,960
OSTI4,2024-09-06,960
BNKI4,2024-09-06,1080
AHTI4,2024-09-06,0
GVNI4,2024-09-06,0
AHTI4,2024-09-07,0
GVNI4,2024-09-07,0
OSTI4,2024-09-07,720
BNKI4,2024-09-07,840
GVNI4,2024-09-08,0
OSTI4,2024-09-08,660
AHTI4,2024-09-08,0
BNKI4,2024-09-08,780
OSTI4,2024-09-09,420
AHTI4,2024-09-09,0
GVNI4,2024-09-09,0
BNKI4,2024-09-09,780
BNKI4,2024-09-10,600
AHTI4,2024-09-10,0
OSTI4,2024-09-10,0
GVNI4,2024-09-10,0
GVNI4,2024-09-11,0
AHTI4,2024-09-11,0
OSTI4,2024-09-11,60
BNKI4,2024-09-11,120
GVNI4,2024-09-12,0
OSTI4,2024-09-12,780
AHTI4,2024-09-12,0
BNKI4,2024-09-12,600
GVNI4,2024-09-13,0
OSTI4,2024-09-13,660
AHTI4,2024-09-13,0
BNKI4,2024-09-13,360
OSTI4,2024-09-14,1200
AHTI4,2024-09-14,0
BNKI4,2024-09-14,420
GVNI4,2024-09-14,0
GVNI4,2024-09-15,0
BNKI4,2024-09-15,900
AHTI4,2024-09-15,0
OSTI4,2024-09-15,1080
BNKI4,2024-09-16,780
GVNI4,2024-09-16,0
OSTI4,2024-09-16,960
AHTI4,2024-09-16,0
OSTI4,2024-09-17,780
GVNI4,2024-09-17,0
BNKI4,2024-09-17,780
AHTI4,2024-09-17,0
GVNI4,2024-09-18,0
AHTI4,2024-09-18,0
BNKI4,2024-09-18,0
OSTI4,2024-09-18,120
GVNI4,2024-09-19,0
AHTI4,2024-09-19,0
OSTI4,2024-09-19,780
BNKI4,2024-09-19,0
AHTI4,2024-09-20,0
GVNI4,2024-09-20,0
OSTI4,2024-09-20,720
BNKI4,2024-09-20,660
AHTI4,2024-09-21,0
OSTI4,2024-09-21,360
GVNI4,2024-09-21,0
BNKI4,2024-09-21,600
OSTI4,2024-09-22,1200
AHTI4,2024-09-22,0
GVNI4,2024-09-22,0
BNKI4,2024-09-22,1140
BNKI4,2024-09-23,960
OSTI4,2024-09-23,840
GVNI4,2024-09-23,0
AHTI4,2024-09-23,0
AHTI4,2024-09-24,0
OSTI4,2024-09-24,1320
GVNI4,2024-09-24,0
BNKI4,2024-09-24,840
BNKI4,2024-09-25,840
AHTI4,2024-09-25,0
OSTI4,2024-09-25,900
GVNI4,2024-09-25,0
AHTI4,2024-09-26,0
OSTI4,2024-09-26,780
GVNI4,2024-09-26,0
BNKI4,2024-09-26,840
GVNI4,2024-09-27,0
AHTI4,2024-09-27,0
OSTI4,2024-09-27,780
BNKI4,2024-09-27,840
AHTI4,2024-09-28,0
BNKI4,2024-09-28,420
OSTI4,2024-09-28,600
GVNI4,2024-09-28,0
OSTI4,2024-09-29,540
GVNI4,2024-09-29,0
BNKI4,2024-09-29,60
AHTI4,2024-09-29,0
GVNI4,2024-09-30,0
AHTI4,2024-09-30,0
BNKI4,2024-09-30,780
OSTI4,2024-09-30,660
OSTI4,2024-10-01,0
BNKI4,2024-10-01,240
AHTI4,2024-10-01,0
GVNI4,2024-10-01,0
OSTI4,2024-10-02,120
AHTI4,2024-10-02,0
GVNI4,2024-10-02,0
BNKI4,2024-10-02,480
OSTI4,2024-10-03,300
GVNI4,2024-10-03,0
BNKI4,2024-10-03,120
AHTI4,2024-10-03,0
AHTI4,2024-10-04,0
GVNI4,2024-10-04,0
OSTI4,2024-10-04,600
BNKI4,2024-10-04,180
AHTI4,2024-10-05,0
GVNI4,2024-10-05,0
OSTI4,2024-10-05,900
BNKI4,2024-10-05,60
OSTI4,2024-10-06,0
AHTI4,2024-10-06,0
BNKI4,2024-10-06,0
GVNI4,2024-10-06,0
GVNI4,2024-10-07,0
AHTI4,2024-10-07,0
BNKI4,2024-10-07,0
OSTI4,2024-10-07,360
GVNI4,2024-10-08,0
AHTI4,2024-10-08,0
BNKI4,2024-10-08,60
OSTI4,2024-10-08,480
BNKI4,2024-10-09,420
GVNI4,2024-10-09,0
AHTI4,2024-10-09,0
OSTI4,2024-10-09,0
AHTI4,2024-10-10,0
GVNI4,2024-10-10,0
BNKI4,2024-10-10,540
OSTI4,2024-10-10,480
BNKI4,2024-10-11,60
GVNI4,2024-10-11,0
AHTI4,2024-10-11,0
OSTI4,2024-10-11,0
BNKI4,2024-10-12,300
AHTI4,2024-10-12,0
OSTI4,2024-10-12,300
GVNI4,2024-10-12,0
GVNI4,2024-10-13,0
OSTI4,2024-10-13,720
BNKI4,2024-10-13,840
AHTI4,2024-10-13,0
AHTI4,2024-10-14,0
GVNI4,2024-10-14,0
OSTI4,2024-10-14,420
BNKI4,2024-10-14,120
GVNI4,2024-10-15,0
OSTI4,2024-10-15,360
BNKI4,2024-10-15,660
AHTI4,2024-10-15,0
GVNI4,2024-10-16,0
OSTI4,2024-10-16,540
AHTI4,2024-10-16,0
BNKI4,2024-10-16,360
OSTI4,2024-10-17,0
AHTI4,2024-10-17,0
GVNI4,2024-10-17,0
BNKI4,2024-10-17,0
GVNI4,2024-10-18,0
OSTI4,2024-10-18,0
AHTI4,2024-10-18,0
BNKI4,2024-10-18,0
OSTI4,2024-10-19,0
BNKI4,2024-10-19,0
AHTI4,2024-10-19,0
GVNI4,2024-10-19,0
GVNI4,2024-10-20,0
BNKI4,2024-10-20,0
AHTI4,2024-10-20,0
OSTI4,2024-10-20,0
BNKI4,2024-10-21,0
GVNI4,2024-10-21,0
AHTI4,2024-10-21,0
OSTI4,2024-10-21,0
GVNI4,2024-10-22,0
BNKI4,2024-10-22,0
AHTI4,2024-10-22,0
OSTI4,2024-10-22,360
GVNI4,2024-10-23,0
BNKI4,2024-10-23,360
OSTI4,2024-10-23,600
AHTI4,2024-10-23,0
BNKI4,2024-10-24,600
AHTI4,2024-10-24,0
OSTI4,2024-10-24,660
GVNI4,2024-10-24,0
GVNI4,2024-10-25,0
OSTI4,2024-10-25,720
AHTI4,2024-10-25,0
BNKI4,2024-10-25,660
OSTI4,2024-10-26,480
AHTI4,2024-10-26,0
BNKI4,2024-10-26,0
GVNI4,2024-10-26,0
OSTI4,2024-10-27,0
AHTI4,2024-10-27,0
BNKI4,2024-10-27,0
GVNI4,2024-10-27,0
AHTI4,2024-10-28,0
OSTI4,2024-10-28,120
GVNI4,2024-10-28,0
BNKI4,2024-10-28,0
AHTI4,2024-10-29,0
BNKI4,2024-10-29,120
GVNI4,2024-10-29,0
OSTI4,2024-10-29,180
AHTI4,2024-10-30,0
BNKI4,2024-10-30,120
OSTI4,2024-10-30,240
GVNI4,2024-10-30,0
AHTI4,2024-10-31,0
BNKI4,2024-10-31,1440
GVNI4,2024-10-31,0
OSTI4,2024-10-31,1140
OSTI4,2024-11-01,1020
GVNI4,2024-11-01,0
AHTI4,2024-11-01,0
BNKI4,2024-11-01,1020
GVNI4,2024-11-02,0
AHTI4,2024-11-02,0
BNKI4,2024-11-02,180
OSTI4,2024-11-02,720
OSTI4,2024-11-03,1380
GVNI4,2024-11-03,0
AHTI4,2024-11-03,0
BNKI4,2024-11-03,1020
BNKI4,2024-11-04,1440
GVNI4,2024-11-04,0
AHTI4,2024-11-04,0
OSTI4,2024-11-04,1440
BNKI4,2024-11-05,1440
AHTI4,2024-11-05,0
GVNI4,2024-11-05,0
OSTI4,2024-11-05,1440
BNKI4,2024-11-06,1380
AHTI4,2024-11-06,0
OSTI4,2024-11-06,1380
GVNI4,2024-11-06,0
BNKI4,2024-11-07,1140
GVNI4,2024-11-07,0
OSTI4,2024-11-07,1140
AHTI4,2024-11-07,0
BNKI4,2024-11-08,960
AHTI4,2024-11-08,0
OSTI4,2024-11-08,1020
GVNI4,2024-11-08,0
OSTI4,2024-11-09,1380
BNKI4,2024-11-09,720
GVNI4,2024-11-09,0
AHTI4,2024-11-09,0
OSTI4,2024-11-10,1260
AHTI4,2024-11-10,0
BNKI4,2024-11-10,1440
GVNI4,2024-11-10,0
OSTI4,2024-11-11,1020
AHTI4,2024-11-11,0
BNKI4,2024-11-11,960
GVNI4,2024-11-11,0
OSTI4,2024-11-12,1020
GVNI4,2024-11-12,0
BNKI4,2024-11-12,540
AHTI4,2024-11-12,0
BNKI4,2024-11-13,1440
AHTI4,2024-11-13,0
OSTI4,2024-11-13,1440
GVNI4,2024-11-13,0
GVNI4,2024-11-14,0
BNKI4,2024-11-14,1440
OSTI4,2024-11-14,1440
AHTI4,2024-11-14,0
AHTI4,2024-11-15,0
OSTI4,2024-11-15,1140
GVNI4,2024-11-15,0
BNKI4,2024-11-15,1080
BNKI4,2024-11-16,1440
AHTI4,2024-11-16,0
OSTI4,2024-11-16,1380
GVNI4,2024-11-16,0
OSTI4,2024-11-17,1260
BNKI4,2024-11-17,1140
GVNI4,2024-11-17,0
AHTI4,2024-11-17,0
BNKI4,2024-11-18,1440
OSTI4,2024-11-18,1440
GVNI4,2024-11-18,0
AHTI4,2024-11-18,0
BNKI4,2024-11-19,1440
OSTI4,2024-11-19,960
GVNI4,2024-11-19,0
AHTI4,2024-11-19,0
BNKI4,2024-11-20,900
OSTI4,2024-11-20,180
GVNI4,2024-11-20,0
AHTI4,2024-11-20,0
OSTI4,2024-11-21,600
BNKI4,2024-11-21,1440
GVNI4,2024-11-21,0
AHTI4,2024-11-21,0
BNKI4,2024-11-22,1440
GVNI4,2024-11-22,0
OSTI4,2024-11-22,1320
AHTI4,2024-11-22,0
BNKI4,2024-11-23,1440
AHTI4,2024-11-23,0
OSTI4,2024-11-23,1140
GVNI4,2024-11-23,0
BNKI4,2024-11-24,1440
GVNI4,2024-11-24,0
AHTI4,2024-11-24,0
OSTI4,2024-11-24,840
OSTI4,2024-11-25,1020
GVNI4,2024-11-25,0
AHTI4,2024-11-25,0
BNKI4,2024-11-25,1440
AHTI4,2024-11-26,0
BNKI4,2024-11-26,960
GVNI4,2024-11-26,0
OSTI4,2024-11-26,420
AHTI4,2024-11-27,0
BNKI4,2024-11-27,540
OSTI4,2024-11-27,660
GVNI4,2024-11-27,0
BNKI4,2024-11-28,900
OSTI4,2024-11-28,960
GVNI4,2024-11-28,0
AHTI4,2024-11-28,0
OSTI4,2024-11-29,540
GVNI4,2024-11-29,0
AHTI4,2024-11-29,0
BNKI4,2024-11-29,0
OSTI4,2024-11-30,300
GVNI4,2024-11-30,0
BNKI4,2024-11-30,480
AHTI4,2024-11-30,0
BNKI4,2024-12-01,0
GVNI4,2024-12-01,0
OSTI4,2024-12-01,120
AHTI4,2024-12-01,0
GVNI4,2024-12-02,0
BNKI4,2024-12-02,840
OSTI4,2024-12-02,840
AHTI4,2024-12-02,0
GVNI4,2024-12-03,0
OSTI4,2024-12-03,1140
BNKI4,2024-12-03,1140
AHTI4,2024-12-03,0
BNKI4,2024-12-04,1200
AHTI4,2024-12-04,0
OSTI4,2024-12-04,540
GVNI4,2024-12-04,0
BNKI4,2024-12-05,0
GVNI4,2024-12-05,0
AHTI4,2024-12-05,0
OSTI4,2024-12-05,0
AHTI4,2024-12-06,0
GVNI4,2024-12-06,0
OSTI4,2024-12-06,0
BNKI4,2024-12-06,0
GVNI4,2024-12-07,0
AHTI4,2024-12-07,0
OSTI4,2024-12-07,0
BNKI4,2024-12-07,0
OSTI4,2024-12-08,420
BNKI4,2024-12-08,60
GVNI4,2024-12-08,0
AHTI4,2024-12-08,0
BNKI4,2024-12-09,900
GVNI4,2024-12-09,0
AHTI4,2024-12-09,0
OSTI4,2024-12-09,900
OSTI4,2024-12-10,360
GVNI4,2024-12-10,0
AHTI4,2024-12-10,0
BNKI4,2024-12-10,420
OSTI4,2024-12-11,660
AHTI4,2024-12-11,0
BNKI4,2024-12-11,660
GVNI4,2024-12-11,0
BNKI4,2024-12-12,0
OSTI4,2024-12-12,300
AHTI4,2024-12-12,0
GVNI4,2024-12-12,0
BNKI4,2024-12-13,0
GVNI4,2024-12-13,0
OSTI4,2024-12-13,0
AHTI4,2024-12-13,0
OSTI4,2024-12-14,1260
BNKI4,2024-12-14,600
GVNI4,2024-12-14,0
AHTI4,2024-12-14,0
AHTI4,2024-12-15,0
BNKI4,2024-12-15,1440
GVNI4,2024-12-15,0
OSTI4,2024-12-15,1440
GVNI4,2024-12-16,0
BNKI4,2024-12-16,1440
OSTI4,2024-12-16,1200
AHTI4,2024-12-16,0
AHTI4,2024-12-17,0
GVNI4,2024-12-17,0
OSTI4,2024-12-17,780
BNKI4,2024-12-17,1440
GVNI4,2024-12-18,0
BNKI4,2024-12-18,1020
AHTI4,2024-12-18,0
OSTI4,2024-12-18,1440
OSTI4,2024-12-19,1140
GVNI4,2024-12-19,0
BNKI4,2024-12-19,1140
AHTI4,2024-12-19,0
GVNI4,2024-12-20,0
BNKI4,2024-12-20,1440
AHTI4,2024-12-20,0
OSTI4,2024-12-20,1380
BNKI4,2024-12-21,1080
OSTI4,2024-12-21,1140
GVNI4,2024-12-21,0
AHTI4,2024-12-21,0
BNKI4,2024-12-22,480
OSTI4,2024-12-22,960
GVNI4,2024-12-22,0
AHTI4,2024-12-22,0
OSTI4,2024-12-23,600
GVNI4,2024-12-23,0
AHTI4,2024-12-23,0
BNKI4,2024-12-23,1140
GVNI4,2024-12-24,0
BNKI4,2024-12-24,1440
AHTI4,2024-12-24,0
OSTI4,2024-12-24,1440
OSTI4,2024-12-25,1440
BNKI4,2024-12-25,1440
GVNI4,2024-12-25,0
AHTI4,2024-12-25,0
OSTI4,2024-12-26,1440
BNKI4,2024-12-26,1440
GVNI4,2024-12-26,0
AHTI4,2024-12-26,0
GVNI4,2024-12-27,0
AHTI4,2024-12-27,0
BNKI4,2024-12-27,1440
OSTI4,2024-12-27,1440
BNKI4,2024-12-28,1440
GVNI4,2024-12-28,0
AHTI4,2024-12-28,0
OSTI4,2024-12-28,1440
AHTI4,2024-12-29,0
BNKI4,2024-12-29,1440
GVNI4,2024-12-29,0
OSTI4,2024-12-29,1440
GVNI4,2024-12-30,0
OSTI4,2024-12-30,1440
AHTI4,2024-12-30,0
BNKI4,2024-12-30,1440
BNKI4,2024-12-31,1440
GVNI4,2024-12-31,0
OSTI4,2024-12-31,1440
AHTI4,2024-12-31,0
GVNI4,2025-01-01,0
AHTI4,2025-01-01,0
BNKI4,2025-01-01,1020
OSTI4,2025-01-01,960
GVNI4,2025-01-02,0
BNKI4,2025-01-02,300
AHTI4,2025-01-02,0
OSTI4,2025-01-02,1440
AHTI4,2025-01-03,0
GVNI4,2025-01-03,0
BNKI4,2025-01-03,480
OSTI4,2025-01-03,1320
AHTI4,2025-01-04,0
OSTI4,2025-01-04,1080
GVNI4,2025-01-04,0
BNKI4,2025-01-04,0
BNKI4,2025-01-05,0
AHTI4,2025-01-05,0
GVNI4,2025-01-05,0
OSTI4,2025-01-05,0
BNKI4,2025-01-06,60
GVNI4,2025-01-06,0
AHTI4,2025-01-06,0
OSTI4,2025-01-06,420
AHTI4,2025-01-07,0
BNKI4,2025-01-07,600
OSTI4,2025-01-07,1080
GVNI4,2025-01-07,0
AHTI4,2025-01-08,0
BNKI4,2025-01-08,0
OSTI4,2025-01-08,300
GVNI4,2025-01-08,0
BNKI4,2025-01-09,180
AHTI4,2025-01-09,0
OSTI4,2025-01-09,600
GVNI4,2025-01-09,0
BNKI4,2025-01-10,960
OSTI4,2025-01-10,1080
AHTI4,2025-01-10,0
GVNI4,2025-01-10,0
GVNI4,2025-01-11,0
AHTI4,2025-01-11,0
OSTI4,2025-01-11,1020
BNKI4,2025-01-11,1020
GVNI4,2025-01-12,0
OSTI4,2025-01-12,780
AHTI4,2025-01-12,0
BNKI4,2025-01-12,960
GVNI4,2025-01-13,0
OSTI4,2025-01-13,60
AHTI4,2025-01-13,0
BNKI4,2025-01-13,0
BNKI4,2025-01-14,180
OSTI4,2025-01-14,240
AHTI4,2025-01-14,0
GVNI4,2025-01-14,0
BNKI4,2025-01-15,660
AHTI4,2025-01-15,0
OSTI4,2025-01-15,420
GVNI4,2025-01-15,0
GVNI4,2025-01-16,0
OSTI4,2025-01-16,600
AHTI4,2025-01-16,0
BNKI4,2025-01-16,540
OSTI4,2025-01-17,600
GVNI4,2025-01-17,0
